Iteration,AverageDiscountedReturn,KL,KLBefore,NumTrajs,StdReturn,LossAfter,ProcessExecTime,PolicyExecTime,MaxReturn,dLoss,MinReturn,EnvExecTime,LossBefore,TotalEnvSteps,AverageReturn,GradNorm,Entropy
89,-8.6972231986341,0.0030118452850729227,0.003006439656019211,300,0.3760171390892827,-0.14924529194831848,0.34813785552978516,11.093779802322388,-20.0,0.00015719234943389893,-23.75,6.511511564254761,-0.14908809959888458,2700842,-20.066666666666666,0.1581262366632907,1.4383846521377563
90,-8.694253463517645,0.0031789543572813272,0.0029878150671720505,300,0.2843120351538664,-0.15064556896686554,0.3603031635284424,11.457528352737427,-20.0,0.000982239842414856,-22.5,6.7149658203125,-0.14966332912445068,2730842,-20.05,0.20439247229851001,1.4416234493255615
91,-8.712031308361494,0.003273823531344533,0.003183188382536173,300,0.42130748865881795,-0.15083128213882446,0.35680580139160156,11.300015449523926,-20.0,-0.0005080550909042358,-23.75,6.615204095840454,-0.1513393372297287,2760842,-20.1,0.18603807274896075,1.4431846141815186
92,-8.691673990473367,0.002996560651808977,0.003259888617321849,300,0.24494897427831785,-0.1498129814863205,0.3560161590576172,11.292972087860107,-20.0,0.0007128864526748657,-21.25,6.581932544708252,-0.14910009503364563,2790842,-20.05,0.17427013108642145,1.4447890520095825
93,-8.681206633806323,0.0029742976184934378,0.003027972998097539,300,0.20138409955990955,-0.14957617223262787,0.35118770599365234,11.097581624984741,-20.0,8.20159912109375e-05,-21.25,6.5228917598724365,-0.14949415624141693,2820842,-20.033333333333335,0.1340147351142972,1.4394073486328125
94,-8.705930038964272,0.0035950394812971354,0.002951604314148426,300,0.43533192955363254,-0.15110594034194946,0.3513023853302002,11.074896097183228,-20.0,0.0002882927656173706,-23.75,6.504215717315674,-0.1508176475763321,2850842,-20.091666666666665,0.17904106675910253,1.448296308517456
95,-8.68665340712705,0.0032790005207061768,0.003576702205464244,300,0.24494897427831785,-0.15128175914287567,0.3594629764556885,11.28929591178894,-20.0,-0.0015104115009307861,-21.25,6.617944955825806,-0.15279217064380646,2880842,-20.05,0.17584853901530903,1.4524484872817993
96,-8.709182399462248,0.0031928708776831627,0.0033564011100679636,300,0.31578825535827365,-0.15057715773582458,0.35117578506469727,11.09112548828125,-20.0,-0.0009284168481826782,-22.5,6.54314112663269,-0.15150557458400726,2910842,-20.066666666666666,0.16368250111454216,1.4392156600952148
97,-8.692774412057773,0.003108674194663763,0.003204739186912775,300,0.2843120351538664,-0.15037250518798828,0.35836315155029297,11.391977310180664,-20.0,0.0006034374237060547,-22.5,6.708559513092041,-0.14976906776428223,2940842,-20.05,0.19576404893847307,1.444912075996399
98,-8.729563624386067,0.003538249060511589,0.0030959569849073887,300,0.4169998667732268,-0.1517689824104309,0.3494875431060791,11.02501916885376,-20.0,0.00044004619121551514,-22.5,6.4852049350738525,-0.1513289362192154,2970842,-20.116666666666667,0.18428794699740916,1.4472236633300781
99,-8.689575361685268,0.0029279300943017006,0.003558414988219738,300,0.3435921354681384,-0.150241881608963,0.35402822494506836,11.229297399520874,-20.0,0.0007837563753128052,-22.5,6.632255792617798,-0.1494581252336502,3000842,-20.083333333333332,0.15012079139640597,1.442024827003479
100,-8.753765956973567,0.003298030002042651,0.0029979273676872253,300,0.4902522026694243,-0.15136314928531647,0.3534090518951416,11.168447494506836,-20.0,0.0017180144786834717,-22.5,6.5656821727752686,-0.149645134806633,3030842,-20.141666666666666,0.18162211224245703,1.4481104612350464
101,-8.728781554039434,0.003408570773899555,0.0032914273906499147,300,0.48619840486049426,-0.15187609195709229,0.3530619144439697,11.240419149398804,-20.0,-0.0009152889251708984,-23.750000000000004,6.635909080505371,-0.15279138088226318,3060842,-20.116666666666667,0.17785655309067652,1.4485224485397339
102,-8.684808870562119,0.0031877097208052874,0.0034218821674585342,300,0.2243818669639377,-0.15241725742816925,0.3566253185272217,11.2957181930542,-20.0,-0.000978514552116394,-21.25,6.646317481994629,-0.15339577198028564,3090842,-20.041666666666668,0.1882897924889083,1.4545142650604248
103,-8.688922563494327,0.0029581300914287567,0.0031687484588474035,300,0.22438186696393767,-0.15155647695064545,0.36681103706359863,11.594216108322144,-20.0,-0.0011235624551773071,-21.25,6.849024057388306,-0.15268003940582275,3120842,-20.041666666666668,0.15367904398594184,1.4512230157852173
104,-8.69192034841229,0.0030703265219926834,0.0030307930428534746,300,0.28431203515386655,-0.15161533653736115,0.34952569007873535,10.960859775543213,-20.0,-0.0005498230457305908,-22.500000000000004,6.464471101760864,-0.15216515958309174,3150842,-20.05,0.16542822081055342,1.4544295072555542
105,-8.71425468058771,0.0031269879546016455,0.0030277101323008537,300,0.36855573979159967,-0.1517050564289093,0.35138392448425293,11.0830979347229,-20.0,-0.00017449259757995605,-22.5,6.535379886627197,-0.15187954902648926,3180842,-20.1,0.15755946294456707,1.4522086381912231
106,-8.708160783664875,0.003096295055001974,0.003137152874842286,300,0.296858552175948,-0.15249593555927277,0.36365318298339844,11.365464448928833,-20.0,-0.0010477453470230103,-21.25,6.706359148025513,-0.15354368090629578,3210842,-20.075,0.18024479031189042,1.4579005241394043
107,-8.73785195031047,0.002939544152468443,0.0031614694744348526,300,0.3636237371545238,-0.15199603140354156,0.35530614852905273,11.171993017196655,-20.0,-0.0011313855648040771,-21.25,6.567949533462524,-0.15312741696834564,3240842,-20.116666666666667,0.17799212071059411,1.458038330078125
108,-8.698329271911534,0.003057061927393079,0.002939417725428939,300,0.37859388972001823,-0.15264539420604706,0.361802339553833,11.413311958312988,-20.0,0.0012759417295455933,-23.75,6.733048677444458,-0.15136945247650146,3270842,-20.05,0.1689486667483194,1.4577033519744873
109,-8.688899728683072,0.0029786666855216026,0.003080839989706874,300,0.28087165910587863,-0.1516941636800766,0.3539426326751709,11.261241674423218,-20.0,0.0003820061683654785,-21.25,6.632033586502075,-0.15131215751171112,3300842,-20.066666666666666,0.15500511699996294,1.458668828010559
110,-8.705580760323661,0.0031866959761828184,0.0030149396043270826,300,0.3602661053536214,-0.15239354968070984,0.35208940505981445,11.256159782409668,-20.0,-0.00044314563274383545,-22.5,6.639616012573242,-0.15283669531345367,3330842,-20.075,0.14026680810860284,1.4579333066940308
111,-8.6928778658762,0.003011490451171994,0.003196043660864234,300,0.2843120351538664,-0.152144655585289,0.35382723808288574,11.213050365447998,-20.0,-0.0011406391859054565,-22.5,6.601189374923706,-0.15328529477119446,3360842,-20.05,0.19574574235668699,1.4587560892105103
112,-8.720479815818372,0.002846595598384738,0.003031735308468342,300,0.40662909662519503,-0.15220406651496887,0.3513052463531494,11.227025985717773,-20.0,0.0005784034729003906,-22.5,6.617935419082642,-0.15162566304206848,3390842,-20.108333333333334,0.16516625574437407,1.4576107263565063
113,-8.705616461551013,0.002981777535751462,0.0029264905024319887,300,0.3157882553582736,-0.15203240513801575,0.3592967987060547,11.485860824584961,-20.0,-0.0020009875297546387,-22.5,6.739105224609375,-0.15403339266777039,3420842,-20.066666666666666,0.19073343293522796,1.450474739074707
114,-8.679559849726717,0.0029902777168899775,0.0030062361620366573,300,0.24494897427831785,-0.15226976573467255,0.3542215824127197,11.22884202003479,-20.0,-7.97957181930542e-05,-21.25,6.62078595161438,-0.1523495614528656,3450842,-20.05,0.1843205889963596,1.4546884298324585
115,-8.690758851256348,0.003044402226805687,0.0030057800468057394,300,0.3996526269427265,-0.1516924351453781,0.3507072925567627,11.152429103851318,-20.0,0.0008024871349334717,-23.75,6.577211380004883,-0.15088994801044464,3480842,-20.083333333333332,0.15873802581201116,1.4528777599334717
116,-8.727927624405247,0.003214881056919694,0.0030874989461153746,300,0.39581140290126393,-0.15139000117778778,0.35875797271728516,11.398955345153809,-20.0,-0.0018117278814315796,-22.5,6.719461679458618,-0.15320172905921936,3510842,-20.1,0.1560882535660623,1.4477308988571167
117,-8.712891580802198,0.003074061591178179,0.003247004933655262,300,0.3685557397915996,-0.15205954015254974,0.35547733306884766,11.246204853057861,-20.0,0.0007919669151306152,-22.5,6.635758638381958,-0.15126757323741913,3540842,-20.1,0.21404100561825012,1.453155517578125
118,-8.7033253438371,0.003177925478667021,0.003036558860912919,300,0.3996526269427265,-0.15116973221302032,0.35662388801574707,11.255895376205444,-20.0,0.00042973458766937256,-23.75,6.673343896865845,-0.15073999762535095,3570842,-20.083333333333332,0.17261897126699796,1.4507874250411987
119,-8.74180220118557,0.003501184517517686,0.0032770493999123573,300,0.4169998667732269,-0.1523575484752655,0.3617238998413086,11.363976955413818,-20.0,0.0005668550729751587,-22.500000000000004,6.708250284194946,-0.15179069340229034,3600842,-20.116666666666667,0.20925570535161278,1.4584087133407593
120,-8.721483431418717,0.002982373582199216,0.0036020628176629543,300,0.48989794855663565,-0.1516723334789276,0.36005520820617676,11.397485494613647,-20.0,0.0004023313522338867,-23.75,6.738652944564819,-0.15127000212669373,3630842,-20.1,0.1627291873987648,1.4531630277633667
121,-8.707932883452607,0.003182158339768648,0.00294054439291358,300,0.33911649915626335,-0.15102733671665192,0.3510403633117676,11.068091869354248,-20.0,0.0007624775171279907,-21.25,6.550233602523804,-0.15026485919952393,3660842,-20.1,0.15419580062463423,1.4458801746368408
122,-8.716046232256076,0.0031563250813633204,0.00319201173260808,300,0.49867881001257275,-0.15227378904819489,0.34926819801330566,11.142964839935303,-20.0,0.0008591711521148682,-25.0,6.601944208145142,-0.15141461789608002,3690842,-20.108333333333334,0.17296065524099305,1.4515317678451538
123,-8.700038397404082,0.003124621929600835,0.00320109142921865,300,0.3435921354681384,-0.1520930826663971,0.34993934631347656,11.094027280807495,-20.0,0.0008283257484436035,-22.5,6.533470392227173,-0.1512647569179535,3720842,-20.083333333333332,0.19255208842607985,1.454795002937317
124,-8.685931964467795,0.0031246249563992023,0.003142933128401637,300,0.22438186696393767,-0.15229052305221558,0.35797119140625,11.379390954971313,-20.0,0.0012848526239395142,-21.25,6.7561938762664795,-0.15100567042827606,3750842,-20.041666666666668,0.17148659042290956,1.4536899328231812
125,-8.694265775963098,0.0035670509096235037,0.0032044928520917892,300,0.28087165910587863,-0.15219233930110931,0.3527100086212158,11.12699842453003,-20.0,0.0023107975721359253,-21.25,6.606394290924072,-0.1498815417289734,3780842,-20.066666666666666,0.2415730210954347,1.455588459968567
126,-8.724388119052902,0.002934811171144247,0.0036506755277514458,300,0.8459051693633015,-0.15195977687835693,0.3525989055633545,11.162153959274292,-20.0,0.000857815146446228,-30.0,6.632038354873657,-0.1511019617319107,3810842,-20.116666666666667,0.19302026345991458,1.453568458557129
127,-8.74279447520249,0.0031994821038097143,0.0030261739157140255,300,0.42695628191498325,-0.15163622796535492,0.35305070877075195,11.140029191970825,-20.0,0.0016072243452072144,-22.5,6.626295566558838,-0.1500290036201477,3840842,-20.125,0.1711175859015535,1.4485504627227783
128,-8.70919735506796,0.0031541113276034594,0.0032006718683987856,300,0.4818944098266986,-0.1517050713300705,0.35834217071533203,11.33341908454895,-20.0,0.0005011409521102905,-23.75,6.746322154998779,-0.1512039303779602,3870842,-20.133333333333333,0.18579432535544063,1.452552318572998
129,-8.727983547509576,0.0029931925237178802,0.0031730516348034143,300,0.5310497988784942,-0.15146848559379578,0.34732723236083984,11.109480142593384,-20.0,0.0007545799016952515,-23.750000000000004,6.591813564300537,-0.15071390569210052,3900842,-20.141666666666666,0.15124851239363707,1.4520596265792847
130,-8.683173326313863,0.0031428327783942223,0.002988409483805299,300,0.3602661053536215,-0.15234629809856415,0.35268163681030273,11.157454013824463,-20.0,0.0010655373334884644,-22.5,6.619736671447754,-0.15128076076507568,3930842,-20.075,0.17784113952828157,1.4559890031814575
131,-8.709760659872558,0.003164180088788271,0.003136996179819107,300,0.3685557397915999,-0.15278790891170502,0.36152195930480957,11.541767835617065,-20.0,-0.00039565563201904297,-22.500000000000004,6.845682382583618,-0.15318356454372406,3960842,-20.1,0.16151983725454436,1.4543455839157104
132,-8.691439560884993,0.0033334456384181976,0.0032341608311980963,300,0.24494897427831785,-0.15278691053390503,0.349637508392334,11.199248552322388,-20.0,-0.0009354054927825928,-21.25,6.637838125228882,-0.15372231602668762,3990842,-20.05,0.20734202833292917,1.4529231786727905
133,-8.696386766600138,0.0033690710552036762,0.003333081491291523,300,0.3157882553582736,-0.15229803323745728,0.35300302505493164,11.202299118041992,-20.0,-0.00013247132301330566,-22.5,6.6124420166015625,-0.15243050456047058,4020842,-20.066666666666666,0.21764353688510285,1.4515585899353027
134,-8.708738979240984,0.0030891639180481434,0.0034049784298986197,300,0.4169998667732268,-0.15128523111343384,0.35538506507873535,11.153758525848389,-20.0,-0.0001608729362487793,-22.5,6.63882040977478,-0.15144610404968262,4050842,-20.116666666666667,0.19815615305389525,1.4481028318405151
135,-8.713566341170717,0.003302697092294693,0.003123461501672864,300,0.5467073155618908,-0.15167170763015747,0.36138248443603516,11.338107109069824,-20.0,-0.0001758784055709839,-25.0,6.763836145401001,-0.15184758603572845,4080842,-20.116666666666667,0.15855918841368957,1.448216199874878
136,-8.693462549490121,0.003275507828220725,0.0033956258557736874,300,0.3435921354681384,-0.15218570828437805,0.35559892654418945,11.31925892829895,-20.0,-0.00015963613986968994,-22.5,6.7211594581604,-0.15234534442424774,4110842,-20.083333333333332,0.16172410989782846,1.452096700668335
137,-8.70216676521484,0.0030971691012382507,0.0033101385924965143,300,0.32585357993361924,-0.1516290009021759,0.3517284393310547,11.053099155426025,-20.0,0.0010420829057693481,-21.25,6.590407609939575,-0.15058691799640656,4140842,-20.091666666666665,0.14707768742941826,1.4460567235946655
138,-8.756874310209978,0.0029558108653873205,0.0030820302199572325,300,0.5263210891546042,-0.15161004662513733,0.36478209495544434,11.389297008514404,-20.0,0.0015781819820404053,-23.75,6.776563405990601,-0.15003186464309692,4170842,-20.158333333333335,0.1762145677921951,1.4437131881713867
139,-8.725446289849272,0.0032603840809315443,0.0029348686803132296,300,0.375,-0.15147650241851807,0.3557295799255371,11.280991792678833,-20.0,0.000842168927192688,-21.25,6.714366436004639,-0.15063433349132538,4200842,-20.125,0.16402020812866108,1.4456483125686646
140,-8.73734933788956,0.0028790959622710943,0.003348516533151269,300,0.6774646362234223,-0.15154871344566345,0.354656457901001,11.267045974731445,-20.0,-0.00019972026348114014,-25.000000000000004,6.711256265640259,-0.1517484337091446,4230842,-20.175,0.17119792711476628,1.444353699684143
141,-8.679614865919582,0.003127663629129529,0.002951322589069605,300,0.296858552175948,-0.15146824717521667,0.347259521484375,10.999878644943237,-20.0,0.0009927600622177124,-21.25,6.549994230270386,-0.15047548711299896,4260842,-20.075,0.21376773280981445,1.4441992044448853
142,-8.715424800034532,0.003444013185799122,0.0030899306293576956,300,0.3300883720056394,-0.15191900730133057,0.3632776737213135,11.364527702331543,-20.0,0.0018023699522018433,-22.5,6.743876695632935,-0.15011663734912872,4290842,-20.075,0.1996749138295629,1.4492955207824707
143,-8.727255777353795,0.003108689561486244,0.0034565667156130075,300,0.42695628191498325,-0.1521497368812561,0.3552846908569336,11.293922901153564,-20.0,0.001480013132095337,-22.5,6.644831418991089,-0.15066972374916077,4320842,-20.125,0.19092697802568728,1.453620195388794
144,-8.731110121473591,0.0031924741342663765,0.0031363042071461678,300,0.41699986677322676,-0.15250368416309357,0.35610246658325195,11.209391593933105,-20.0,0.0013311505317687988,-22.5,6.65447998046875,-0.15117253363132477,4350842,-20.116666666666667,0.17855088287637733,1.4546757936477661
145,-8.712143142272147,0.002962256083264947,0.0031740942504256964,300,0.8508574106942557,-0.15228000283241272,0.36051511764526367,11.384825468063354,-20.0,0.0004565715789794922,-30.0,6.766211271286011,-0.15182343125343323,4380842,-20.125,0.20609121074785045,1.4522476196289062
146,-8.69957454490646,0.0033384261187165976,0.00292007508687675,300,0.296858552175948,-0.1528819054365158,0.3533186912536621,11.143779039382935,-20.0,0.0009005367755889893,-21.25,6.6206276416778564,-0.15198136866092682,4410842,-20.075,0.19334215877068023,1.457708716392517
147,-8.70384522719092,0.003078464651480317,0.0034048939123749733,300,0.29685855217594803,-0.15237131714820862,0.35420894622802734,11.162050485610962,-20.0,-0.0008503943681716919,-21.25,6.616603851318359,-0.1532217115163803,4440842,-20.075,0.18542510622353667,1.457688808441162
148,-8.683810405699766,0.0028068111278116703,0.003095746273174882,300,0.2843120351538664,-0.15287186205387115,0.35270023345947266,11.134580612182617,-20.0,-0.00017271935939788818,-22.5,6.610132217407227,-0.15304458141326904,4470842,-20.05,0.16030662881689484,1.4569908380508423
149,-8.685973687254425,0.003571020904928446,0.002833434147760272,300,0.28087165910587863,-0.15337271988391876,0.35608530044555664,11.242010831832886,-20.0,0.0004953593015670776,-21.25,6.675211191177368,-0.15287736058235168,4500842,-20.066666666666666,0.17309754780896985,1.4559452533721924
150,-8.68558511651629,0.00301618711091578,0.0035811644047498703,300,0.4616546328154846,-0.15212382376194,0.35260868072509766,11.133346796035767,-20.0,0.0005465894937515259,-25.0,6.597793817520142,-0.15157723426818848,4530842,-20.075,0.19663578159981687,1.4552218914031982
151,-8.716722734738973,0.003827438922598958,0.0030523373279720545,300,0.45069390943299864,-0.15280550718307495,0.347261905670166,10.97330904006958,-20.0,0.0008240789175033569,-23.75,6.522732496261597,-0.1519814282655716,4560842,-20.125,0.25486599043779706,1.4555014371871948
152,-8.69921306051958,0.00305365864187479,0.0038973279297351837,300,0.3845090665019777,-0.15258866548538208,0.3552837371826172,11.290252685546875,-20.0,-0.0005414187908172607,-22.500000000000004,6.718701601028442,-0.15313008427619934,4590842,-20.091666666666665,0.17716288089718563,1.4536008834838867
153,-8.69912459201198,0.00299398647621274,0.003035179106518626,300,0.35639007967238495,-0.15207737684249878,0.3526585102081299,11.231714725494385,-20.0,-0.0009821206331253052,-22.5,6.636012077331543,-0.15305949747562408,4620842,-20.091666666666665,0.1981654237402596,1.4558383226394653
154,-8.685615817733803,0.0030444925650954247,0.0029877005144953728,300,0.2843120351538663,-0.15202338993549347,0.35363316535949707,11.127418756484985,-20.0,-0.0005439072847366333,-22.5,6.620312929153442,-0.1525672972202301,4650842,-20.05,0.1419383177367104,1.4597402811050415
155,-8.69594483639298,0.0032871689181774855,0.003123205853626132,300,0.296858552175948,-0.15261851251125336,0.3546793460845947,11.14252233505249,-20.0,-0.001002088189125061,-21.25,6.615774869918823,-0.15362060070037842,4680842,-20.075,0.16280494754459093,1.4532042741775513
