Iteration,dLoss,LossAfter,KLBefore,Entropy,MaxReturn,LossBefore,MinReturn,EnvExecTime,TotalEnvSteps,AverageReturn,KL,GradNorm,StdReturn,AverageDiscountedReturn,PolicyExecTime,NumTrajs,ProcessExecTime
198,0.0035149306058883667,-0.1409412920475006,0.0002460153482388705,1.408800482749939,79.19999999999999,-0.13742636144161224,73.09999999999998,3.1667168140411377,1497384,77.82463768115944,0.000506411015521735,0.9249115990524168,0.8361412052409951,71.73968462207769,3.954970598220825,2760,0.10938072204589844
199,0.0021042972803115845,-0.140419602394104,0.0005073097418062389,1.4154067039489746,79.19999999999999,-0.13831530511379242,73.6,3.4290711879730225,1504896,77.86590909090911,0.0005734962178394198,1.1298075720189746,0.7785675021293238,71.82463529509393,4.311438798904419,2816,0.1259310245513916
200,0.0007773041725158691,-0.1403961032629013,0.0005707621457986534,1.4187932014465332,79.3,-0.13961879909038544,73.50000000000001,3.285128593444824,1512416,77.92265193370167,0.0002104812883771956,1.2963531152964463,0.7944459380367591,72.06315330072033,4.073868751525879,2896,0.11379742622375488
201,0.0024285316467285156,-0.13819614052772522,0.00020877762290183455,1.4046759605407715,79.4,-0.1357676088809967,74.60000000000002,3.2810964584350586,1519930,77.98552278820377,0.0006818726542405784,1.1386116768899208,0.7974856988242599,72.10935749193449,4.033302307128906,2984,0.11191272735595703
202,8.353590965270996e-05,-0.13966266810894012,0.0006803266587667167,1.4013447761535645,79.39999999999999,-0.13957913219928741,73.39999999999999,3.2873260974884033,1527441,77.97547169811321,0.0002939738624263555,0.8604398744425078,0.7762075063182318,72.23273205254277,4.061384677886963,2968,0.11198854446411133
203,0.00010526180267333984,-0.14125725626945496,0.0002968587796203792,1.3883450031280518,79.30000000000001,-0.14115199446678162,74.60000000000005,3.245548963546753,1534941,77.91666666666667,0.0005153330275788903,0.8301742123263295,0.7256797579587749,72.09805143315029,4.0614588260650635,2880,0.11082100868225098
204,0.0015657395124435425,-0.13982762396335602,0.0005154044483788311,1.376999855041504,79.4,-0.13826188445091248,75.30000000000004,3.257791042327881,1542441,77.91086350974932,0.0003286354476585984,0.91506462366504,0.7831221570398363,71.98072326691629,4.034761428833008,2872,0.11077427864074707
205,0.00046747922897338867,-0.13803976774215698,0.00032888446003198624,1.36636483669281,79.30000000000001,-0.1375722885131836,72.6,3.345931053161621,1549964,78.03577023498697,0.0003675087937153876,1.0243276583163374,0.7314636205225671,72.23748959517116,4.059879302978516,3064,0.11279106140136719
206,0.0008868426084518433,-0.1422863006591797,0.000370293710147962,1.3638602495193481,79.30000000000001,-0.14139945805072784,74.70000000000003,3.2632651329040527,1557472,77.9027932960894,0.00031420044251717627,1.277308309348843,0.7272378421542687,71.92604311319899,4.0641562938690186,2864,0.11180448532104492
207,0.002657562494277954,-0.14061759412288666,0.00031190458685159683,1.3592383861541748,79.5,-0.1379600316286087,74.60000000000004,3.2588980197906494,1564984,77.98064516129034,0.0005892846966162324,1.0358542958511878,0.7512009115898048,72.2870910457321,4.077996730804443,2976,0.1121666431427002
208,0.001894146203994751,-0.13850460946559906,0.0005893715424463153,1.357305645942688,79.4,-0.1366104632616043,75.50000000000003,3.1953678131103516,1572495,77.95340599455041,0.0001874956942629069,1.1293199168281374,0.7635662108351706,72.12446208107627,3.9884395599365234,2936,0.11072516441345215
209,-0.0006990134716033936,-0.13904918730258942,0.00018777530931401998,1.3433332443237305,79.5,-0.1397482007741928,74.00000000000001,3.333991050720215,1580016,77.97277628032346,0.00043808072223328054,1.2655426914484171,0.7779561314125174,72.02905090431467,4.086484909057617,2968,0.11350154876708984
210,0.0017735064029693604,-0.14005935192108154,0.0004356589342933148,1.3475987911224365,79.5,-0.13828584551811218,74.80000000000001,3.2981927394866943,1587538,77.99413333333335,0.000279590196441859,1.1053057328831812,0.6928724622099526,72.22686034292397,4.091012001037598,3000,0.11329889297485352
211,0.0005979984998703003,-0.137760728597641,0.00027546612545847893,1.3517721891403198,79.6,-0.1371627300977707,74.7,3.3341639041900635,1595039,78.02084432717679,0.0004962225793860853,1.177185993112165,0.7055851999912612,72.24306460200049,4.0699381828308105,3032,0.11536407470703125
212,0.004693716764450073,-0.1370365470647812,0.0004947617999278009,1.3495479822158813,79.5,-0.13234283030033112,75.0,3.2629897594451904,1602548,78.02913385826773,0.00035807580570690334,1.038858692231061,0.6932494412952956,72.30816822236385,4.036420583724976,3048,0.11142158508300781
213,0.0015354752540588379,-0.1377411186695099,0.0003520167956594378,1.3404226303100586,79.30000000000001,-0.13620564341545105,75.30000000000003,3.302093029022217,1610060,78.06889460154244,0.000436169357271865,1.0329435510719918,0.6633513585430232,72.3910104523915,4.0240278244018555,3112,0.11185359954833984
214,0.0023196041584014893,-0.13886792957782745,0.00043748909956775606,1.3289204835891724,79.4,-0.13654832541942596,75.40000000000003,3.2731852531433105,1617560,78.03149606299215,0.0003893223765771836,1.0101707158992268,0.687767217921505,72.30424596440663,4.009674549102783,3048,0.11095261573791504
215,4.450976848602295e-05,-0.14161638915538788,0.00038884792593307793,1.3257161378860474,79.3,-0.14157187938690186,73.89999999999999,3.235609292984009,1625068,77.97081081081082,0.00027154653798788786,0.9482931349768335,0.7905946389436014,72.26268337027638,4.032468318939209,2960,0.11105871200561523
216,0.007081702351570129,-0.1372082233428955,0.00026765279471874237,1.3238658905029297,79.19999999999999,-0.13012652099132538,75.0,3.2386579513549805,1632581,78.01767810026386,0.0004142515826970339,0.9080716650837318,0.7302574034355114,72.27649298437464,3.974950075149536,3032,0.10883736610412598
217,0.0021445900201797485,-0.13797830045223236,0.0004121862002648413,1.3299356698989868,79.39999999999999,-0.1358337104320526,74.10000000000001,3.2887039184570312,1640086,78.04046997389035,0.0003315122448839247,1.1441257196469077,0.7138735496717068,72.34021150618993,4.033812761306763,3064,0.11270856857299805
218,-0.0011391788721084595,-0.1351434886455536,0.00033412958146072924,1.340159296989441,79.4,-0.13628266751766205,75.3,3.3042571544647217,1647588,78.04125326370757,0.0003452861274126917,1.5483780833816816,0.7175680541654527,72.2527190269565,4.02341890335083,3064,0.11253070831298828
219,0.001718670129776001,-0.13529162108898163,0.00034469985985197127,1.3340411186218262,79.5,-0.13357295095920563,75.70000000000002,3.304400682449341,1655091,78.05621761658033,0.00029064356931485236,1.4354162889708049,0.6558822672537654,72.36696729948486,4.067128658294678,3088,0.11360645294189453
220,0.00464293360710144,-0.137231707572937,0.0002981580328196287,1.3305035829544067,79.30000000000001,-0.13258877396583557,74.9,3.3305037021636963,1662612,78.01556728232191,0.00021911933436058462,1.463965814835928,0.6972583948722207,72.09441927714715,4.016173839569092,3032,0.11067008972167969
221,0.005582138895988464,-0.13702818751335144,0.00021540980378631502,1.319266676902771,79.4,-0.13144604861736298,72.5,3.2241971492767334,1670119,78.03994778067886,0.0003497403231449425,1.4283982825437311,0.7376817808552506,72.36458125318798,3.971201181411743,3064,0.10885977745056152
222,0.0061965882778167725,-0.13809889554977417,0.0003430689394008368,1.3016270399093628,79.3,-0.1319023072719574,75.50000000000003,3.224853515625,1677632,78.09797468354431,0.0006258072098717093,1.203136621032234,0.6721180949329403,72.6596475863383,3.9728217124938965,3160,0.11044859886169434
223,-0.0010600537061691284,-0.13564017415046692,0.0006274121697060764,1.2755626440048218,79.4,-0.13670022785663605,74.50000000000003,3.2907168865203857,1685151,78.06709511568125,0.0009130983962677419,1.1295345871272808,0.7488445555192962,72.35992367477,4.006721258163452,3112,0.11043334007263184
224,5.5402517318725586e-05,-0.13583225011825562,0.000914924603421241,1.2867052555084229,79.4,-0.1357768476009369,74.50000000000006,3.335078716278076,1692658,78.08494897959186,0.0004969049477949739,1.1922613705451413,0.667697075889968,72.35540705169701,4.0662031173706055,3136,0.1116328239440918
225,0.004554823040962219,-0.13483259081840515,0.0004925507819280028,1.283167839050293,79.29999999999998,-0.13027776777744293,75.10000000000001,3.2511613368988037,1700172,78.07333333333335,0.00020245953055564314,1.1119416540725686,0.6975463713409554,72.43140038087147,3.96578049659729,3120,0.10843777656555176
226,-0.0019056349992752075,-0.13445307314395905,0.00020288386440370232,1.2707244157791138,79.39999999999999,-0.13635870814323425,74.80000000000003,3.2816708087921143,1707681,78.08443877551021,0.0004885084927082062,1.2302110275389169,0.7147767535923691,72.44862854564776,3.998732566833496,3136,0.11034369468688965
227,0.0037530362606048584,-0.13705302774906158,0.0004864501825068146,1.2697609663009644,79.30000000000001,-0.13329999148845673,74.50000000000001,3.292505979537964,1715182,78.08158567774939,0.0002758434566203505,1.1964670061046354,0.6936456506712366,72.52725411553716,4.03656792640686,3128,0.11268901824951172
228,0.003289848566055298,-0.1337042897939682,0.0002763833326753229,1.266597032546997,79.4,-0.1304144412279129,73.09999999999998,3.3011183738708496,1722700,78.09187817258885,0.000288376264506951,1.2000184101225018,0.746861470571394,72.45096636393555,4.042101144790649,3152,0.1122138500213623
229,0.000837862491607666,-0.1375761479139328,0.00029355421429499984,1.250536322593689,79.4,-0.13673828542232513,75.0,3.3013861179351807,1730201,78.02605263157895,0.0008195055997930467,1.2118772277665864,0.6888817768623793,72.25165241689959,4.055371999740601,3040,0.1133120059967041
230,0.004481866955757141,-0.1330925077199936,0.0008194023976102471,1.243845820426941,79.4,-0.12861064076423645,75.0,3.27636456489563,1737706,78.09033078880408,0.00031766158645041287,1.1951876167905577,0.6804863868144825,72.45360956219922,3.99053692817688,3144,0.11039543151855469
231,0.00038166344165802,-0.13531610369682312,0.0003141402848996222,1.2446664571762085,79.4,-0.1349344402551651,74.10000000000001,3.260727882385254,1745213,78.1138190954774,0.0001960088702617213,1.1270653487135605,0.7234999990881692,72.62866195593267,4.019567966461182,3184,0.11125779151916504
232,0.0001287907361984253,-0.13216212391853333,0.00019934799638576806,1.2273415327072144,79.4,-0.1320333331823349,75.50000000000001,3.327324628829956,1752732,78.1155388471178,0.0005320116761140525,1.1192707511363318,0.660643832600859,72.49369350726805,4.027421951293945,3192,0.11202359199523926
233,0.00509566068649292,-0.13382606208324432,0.0005317945033311844,1.193479299545288,79.30000000000001,-0.1287304013967514,74.90000000000002,3.245504140853882,1760238,78.09007633587788,0.0013559820363298059,1.3742242454835831,0.6542701734159079,72.56034316696986,3.994805097579956,3144,0.11169314384460449
234,0.0019442588090896606,-0.13481959700584412,0.0013618450611829758,1.1841106414794922,79.30000000000001,-0.13287533819675446,75.00000000000003,3.227353811264038,1767751,78.11231155778896,0.000314892124151811,1.2183428614679006,0.6705013375342781,72.51560040425478,3.9374778270721436,3184,0.10949349403381348
235,0.0016650110483169556,-0.13244527578353882,0.00031294533982872963,1.1968138217926025,79.30000000000001,-0.13078026473522186,72.99999999999999,3.2539541721343994,1775265,78.11206030150755,0.00030842996784485877,1.5794080232710324,0.6985306016123046,72.5340705771278,3.973752021789551,3184,0.11060929298400879
236,0.0053199827671051025,-0.13346698880195618,0.0003065959317609668,1.2008415460586548,79.4,-0.12814700603485107,74.3,3.2797346115112305,1782778,78.09314720812183,0.0003372768114786595,0.9635455772907233,0.6514558032660024,72.49817533264805,4.013401746749878,3152,0.11176466941833496
237,0.0019450783729553223,-0.13437190651893616,0.00033751074806787074,1.1849384307861328,79.39999999999999,-0.13242682814598083,75.10000000000001,3.274136543273926,1790283,78.104797979798,0.0003633012529462576,1.16780334362305,0.667841547768036,72.57752375128052,4.013092279434204,3168,0.11064743995666504
238,0.0017497837543487549,-0.13338041305541992,0.0003613172739278525,1.1974632740020752,79.19999999999999,-0.13163062930107117,72.89999999999999,3.2646381855010986,1797788,78.1377171215881,0.0003279632073827088,1.2591090177974207,0.6077797934284249,72.61211828607416,3.975250244140625,3224,0.11072731018066406
239,0.005512788891792297,-0.13295504450798035,0.0003281933313701302,1.201779842376709,79.4,-0.12744225561618805,73.40000000000002,3.275798797607422,1805301,78.07851662404093,0.00018839123367797583,1.5710520298938004,0.7190138523007481,72.41029336922892,3.9884986877441406,3128,0.11060810089111328
240,-0.0011630803346633911,-0.13531002402305603,0.00019714765949174762,1.2135279178619385,79.30000000000001,-0.13647310435771942,68.9,3.22467041015625,1812815,78.00689655172415,0.0005229581147432327,1.528191399781432,0.8514647528657416,72.26527243464336,3.9690029621124268,3016,0.10854840278625488
241,0.0025758743286132812,-0.13168340921401978,0.0005190807860344648,1.195888638496399,79.4,-0.1291075348854065,74.9,3.3247087001800537,1820329,78.1446913580247,0.0005484799039550126,1.4122400728560816,0.6544832782663357,72.54692500521661,4.022942066192627,3240,0.11168050765991211
242,-0.0019357651472091675,-0.13279034197330475,0.0005482841515913606,1.1999062299728394,79.39999999999999,-0.13472610712051392,74.5,3.3132684230804443,1827851,78.12418952618455,0.0002457967202644795,1.166674202956527,0.6752396112924454,72.60687501464483,4.044459104537964,3208,0.11393165588378906
243,-0.002744019031524658,-0.1343201845884323,0.000244050650508143,1.1836755275726318,79.4,-0.13706420361995697,75.30000000000004,3.2546651363372803,1835367,78.15331695331697,0.0004187226004432887,1.8017914859799131,0.6485914091340584,72.66029387193933,3.9645769596099854,3256,0.11235451698303223
244,0.0028896331787109375,-0.13464295864105225,0.0004180850519333035,1.1707223653793335,79.3,-0.1317533254623413,74.50000000000004,3.2276792526245117,1842889,78.1195,0.00036654231371358037,1.296463475111628,0.6801615616895693,72.62615289652815,3.9572410583496094,3200,0.11046314239501953
245,-0.0022512078285217285,-0.13262946903705597,0.0003680438094306737,1.1638331413269043,79.30000000000001,-0.1348806768655777,75.60000000000002,3.2485170364379883,1850389,78.13895781637717,0.0002829774748533964,1.4947925170481362,0.6581392716971562,72.70044318712006,3.984374761581421,3224,0.10967350006103516
246,0.0012028813362121582,-0.13255047798156738,0.0002860777603928,1.1348963975906372,79.4,-0.13134759664535522,74.60000000000004,3.341546058654785,1857899,78.11306532663319,0.0007813224801793694,1.335351186462071,0.7246764315236088,72.53280128689744,4.057394742965698,3184,0.11186361312866211
247,0.0009101927280426025,-0.13165754079818726,0.0007786292117089033,1.115127444267273,79.4,-0.13074734807014465,74.10000000000001,3.2608916759490967,1865399,78.12500000000001,0.0006345888250507414,1.1305388278698925,0.6628536791781374,72.58735406579089,3.9597201347351074,3200,0.11053919792175293
248,0.003488868474960327,-0.1322084218263626,0.0006315279169939458,1.120522379875183,79.19999999999999,-0.12871955335140228,75.10000000000002,6.275253772735596,1872903,78.1742092457421,0.00041695949039421976,1.7051129620820664,0.6340051846957406,72.65901651586861,7.618560075759888,3288,0.21096253395080566
249,-9.325146675109863e-05,-0.13139285147190094,0.00041780457831919193,1.1109355688095093,79.4,-0.13148610293865204,74.50000000000004,6.197626829147339,1880411,78.127680798005,0.0002926396846305579,1.4982500184213103,0.6592952164238406,72.63140900137711,7.59991717338562,3208,0.20949888229370117
250,0.0007948428392410278,-0.13218048214912415,0.00029465308762155473,1.1151655912399292,79.30000000000001,-0.13138563930988312,75.60000000000002,6.237898349761963,1887930,78.14802955665026,0.0005582944140769541,1.4886068605686829,0.6395684806890728,72.65755825060897,7.649458169937134,3248,0.20997834205627441
